type	name	value	zone	address	bytes	access	other
Factory	NVIC_ISER12	0x0	Memory	0xe000e130	4	readWrite	weak	
Factory	NVIC_ICER12	0x0	Memory	0xe000e1b0	4	readWrite	weak	
Factory	NVIC_ISPR12	0x0	Memory	0xe000e230	4	readWrite	weak	
Factory	NVIC_ICPR12	0x0	Memory	0xe000e2b0	4	readWrite	weak	
Factory	NVIC_ISER13	0x0	Memory	0xe000e134	4	readWrite	weak	
Factory	NVIC_ICER13	0x0	Memory	0xe000e1b4	4	readWrite	weak	
Factory	NVIC_ISPR13	0x0	Memory	0xe000e234	4	readWrite	weak	
Factory	NVIC_ICPR13	0x0	Memory	0xe000e2b4	4	readWrite	weak	
Factory	NVIC_ISER14	0x0	Memory	0xe000e138	4	readWrite	weak	
Factory	NVIC_ICER14	0x0	Memory	0xe000e1b8	4	readWrite	weak	
Factory	NVIC_ISPR14	0x0	Memory	0xe000e238	4	readWrite	weak	
Factory	NVIC_ICPR14	0x0	Memory	0xe000e2b8	4	readWrite	weak	
Factory	NVIC_ISER15	0x0	Memory	0xe000e13c	4	readWrite	weak	
Factory	NVIC_ICER15	0x0	Memory	0xe000e1bc	4	readWrite	weak	
Factory	NVIC_ISPR15	0x0	Memory	0xe000e23c	4	readWrite	weak	
Factory	NVIC_ICPR15	0x0	Memory	0xe000e2bc	4	readWrite	weak	
Factory	NVIC_IABR0	0x0	Memory	0xe000e300	4	readOnly	weak	
Factory	NVIC_IABR1	0x0	Memory	0xe000e304	4	readOnly	weak	
Factory	NVIC_IABR2	0x0	Memory	0xe000e308	4	readOnly	weak	
Factory	NVIC_IABR3	0x0	Memory	0xe000e30c	4	readOnly	weak	
Factory	NVIC_IABR4	0x0	Memory	0xe000e310	4	readOnly	weak	
Factory	NVIC_IABR5	0x0	Memory	0xe000e314	4	readOnly	weak	
Factory	NVIC_IABR6	0x0	Memory	0xe000e318	4	readOnly	weak	
Factory	NVIC_IABR7	0x0	Memory	0xe000e31c	4	readOnly	weak	
Factory	NVIC_IABR8	0x0	Memory	0xe000e320	4	readOnly	weak	
Factory	NVIC_IABR9	0x0	Memory	0xe000e324	4	readOnly	weak	
Factory	NVIC_IABR10	0x0	Memory	0xe000e328	4	readOnly	weak	
Factory	NVIC_IABR11	0x0	Memory	0xe000e32c	4	readOnly	weak	
Factory	NVIC_IABR12	0x0	Memory	0xe000e330	4	readOnly	weak	
Factory	NVIC_IABR13	0x0	Memory	0xe000e334	4	readOnly	weak	
Factory	NVIC_IABR14	0x0	Memory	0xe000e338	4	readOnly	weak	
Factory	NVIC_IABR15	0x0	Memory	0xe000e33c	4	readOnly	weak	
Factory	NVIC_IPR0	0x0	Memory	0xe000e400	4	readWrite	weak	
Factory	NVIC_IPR1	0x0	Memory	0xe000e404	4	readWrite	weak	
Factory	NVIC_IPR2	0x0	Memory	0xe000e408	4	readWrite	weak	
Factory	NVIC_IPR3	0x0	Memory	0xe000e40c	4	readWrite	weak	
Factory	NVIC_IPR4	0x0	Memory	0xe000e410	4	readWrite	weak	
Factory	NVIC_IPR5	0x0	Memory	0xe000e414	4	readWrite	weak	
Factory	NVIC_IPR6	0x0	Memory	0xe000e418	4	readWrite	weak	
Factory	NVIC_IPR7	0x0	Memory	0xe000e41c	4	readWrite	weak	
Factory	NVIC_IPR8	0x0	Memory	0xe000e420	4	readWrite	weak	
Factory	NVIC_IPR9	0x0	Memory	0xe000e424	4	readWrite	weak	
Factory	NVIC_IPR10	0x0	Memory	0xe000e428	4	readWrite	weak	
Factory	NVIC_IPR11	0x0	Memory	0xe000e42c	4	readWrite	weak	
Factory	NVIC_IPR12	0x0	Memory	0xe000e430	4	readWrite	weak	
Factory	NVIC_IPR13	0x0	Memory	0xe000e434	4	readWrite	weak	
Factory	NVIC_IPR14	0x0	Memory	0xe000e438	4	readWrite	weak	
Factory	NVIC_IPR15	0x0	Memory	0xe000e43c	4	readWrite	weak	
Factory	NVIC_IPR16	0x0	Memory	0xe000e440	4	readWrite	weak	
Factory	NVIC_IPR17	0x0	Memory	0xe000e444	4	readWrite	weak	
Factory	NVIC_IPR18	0x0	Memory	0xe000e448	4	readWrite	weak	
Factory	NVIC_IPR19	0x0	Memory	0xe000e44c	4	readWrite	weak	
Factory	NVIC_IPR20	0x0	Memory	0xe000e450	4	readWrite	weak	
Factory	NVIC_IPR21	0x0	Memory	0xe000e454	4	readWrite	weak	
Factory	NVIC_IPR22	0x0	Memory	0xe000e458	4	readWrite	weak	
Factory	NVIC_IPR23	0x0	Memory	0xe000e45c	4	readWrite	weak	
Factory	NVIC_IPR24	0x0	Memory	0xe000e460	4	readWrite	weak	
Factory	NVIC_IPR25	0x0	Memory	0xe000e464	4	readWrite	weak	
Factory	NVIC_IPR26	0x0	Memory	0xe000e468	4	readWrite	weak	
Factory	NVIC_IPR27	0x0	Memory	0xe000e46c	4	readWrite	weak	
Factory	NVIC_IPR28	0x0	Memory	0xe000e470	4	readWrite	weak	
Factory	NVIC_IPR29	0x0	Memory	0xe000e474	4	readWrite	weak	
Factory	NVIC_IPR30	0x0	Memory	0xe000e478	4	readWrite	weak	
Factory	NVIC_IPR31	0x0	Memory	0xe000e47c	4	readWrite	weak	
Factory	NVIC_IPR32	0x0	Memory	0xe000e480	4	readWrite	weak	
Factory	NVIC_IPR33	0x0	Memory	0xe000e484	4	readWrite	weak	
Factory	NVIC_IPR34	0x0	Memory	0xe000e488	4	readWrite	weak	
Factory	NVIC_IPR35	0x0	Memory	0xe000e48c	4	readWrite	weak	
Factory	NVIC_IPR36	0x0	Memory	0xe000e490	4	readWrite	weak	
Factory	NVIC_IPR37	0x0	Memory	0xe000e494	4	readWrite	weak	
Factory	NVIC_IPR38	0x0	Memory	0xe000e498	4	readWrite	weak	
Factory	NVIC_IPR39	0x0	Memory	0xe000e49c	4	readWrite	weak	
Factory	NVIC_IPR40	0x0	Memory	0xe000e4a0	4	readWrite	weak	
Factory	NVIC_IPR41	0x0	Memory	0xe000e4a4	4	readWrite	weak	
Factory	NVIC_IPR42	0x0	Memory	0xe000e4a8	4	readWrite	weak	
Factory	NVIC_IPR43	0x0	Memory	0xe000e4ac	4	readWrite	weak	
Factory	NVIC_IPR44	0x0	Memory	0xe000e4b0	4	readWrite	weak	
Factory	NVIC_IPR45	0x0	Memory	0xe000e4b4	4	readWrite	weak	
Factory	NVIC_IPR46	0x0	Memory	0xe000e4b8	4	readWrite	weak	
Factory	NVIC_IPR47	0x0	Memory	0xe000e4bc	4	readWrite	weak	
Factory	NVIC_IPR48	0x0	Memory	0xe000e4c0	4	readWrite	weak	
Factory	NVIC_IPR49	0x0	Memory	0xe000e4c4	4	readWrite	weak	
Factory	NVIC_IPR50	0x0	Memory	0xe000e4c8	4	readWrite	weak	
Factory	NVIC_IPR51	0x0	Memory	0xe000e4cc	4	readWrite	weak	
Factory	NVIC_IPR52	0x0	Memory	0xe000e4d0	4	readWrite	weak	
Factory	NVIC_IPR53	0x0	Memory	0xe000e4d4	4	readWrite	weak	
Factory	NVIC_IPR54	0x0	Memory	0xe000e4d8	4	readWrite	weak	
Factory	NVIC_IPR55	0x0	Memory	0xe000e4dc	4	readWrite	weak	
Factory	NVIC_IPR56	0x0	Memory	0xe000e4e0	4	readWrite	weak	
Factory	NVIC_IPR57	0x0	Memory	0xe000e4e4	4	readWrite	weak	
Factory	NVIC_IPR58	0x0	Memory	0xe000e4e8	4	readWrite	weak	
Factory	NVIC_IPR59	0x0	Memory	0xe000e4ec	4	readWrite	weak	
Factory	NVIC_IPR60	0x0	Memory	0xe000e4f0	4	readWrite	weak	
Factory	NVIC_IPR61	0x0	Memory	0xe000e4f4	4	readWrite	weak	
Factory	NVIC_IPR62	0x0	Memory	0xe000e4f8	4	readWrite	weak	
Factory	NVIC_IPR63	0x0	Memory	0xe000e4fc	4	readWrite	weak	
Factory	NVIC_IPR64	0x0	Memory	0xe000e500	4	readWrite	weak	
Factory	NVIC_IPR65	0x0	Memory	0xe000e504	4	readWrite	weak	
Factory	NVIC_IPR66	0x0	Memory	0xe000e508	4	readWrite	weak	
Factory	NVIC_IPR67	0x0	Memory	0xe000e50c	4	readWrite	weak	
Factory	NVIC_IPR68	0x0	Memory	0xe000e510	4	readWrite	weak	
Factory	NVIC_IPR69	0x0	Memory	0xe000e514	4	readWrite	weak	
Factory	NVIC_IPR70	0x0	Memory	0xe000e518	4	readWrite	weak	
Factory	NVIC_IPR71	0x0	Memory	0xe000e51c	4	readWrite	weak	
Factory	NVIC_IPR72	0x0	Memory	0xe000e520	4	readWrite	weak	
Factory	NVIC_IPR73	0x0	Memory	0xe000e524	4	readWrite	weak	
Factory	NVIC_IPR74	0x0	Memory	0xe000e528	4	readWrite	weak	
Factory	NVIC_IPR75	0x0	Memory	0xe000e52c	4	readWrite	weak	
Factory	NVIC_IPR76	0x0	Memory	0xe000e530	4	readWrite	weak	
Factory	NVIC_IPR77	0x0	Memory	0xe000e534	4	readWrite	weak	
Factory	NVIC_IPR78	0x0	Memory	0xe000e538	4	readWrite	weak	
Factory	NVIC_IPR79	0x0	Memory	0xe000e53c	4	readWrite	weak	
Factory	NVIC_IPR80	0x0	Memory	0xe000e540	4	readWrite	weak	
Factory	NVIC_IPR81	0x0	Memory	0xe000e544	4	readWrite	weak	
Factory	NVIC_IPR82	0x0	Memory	0xe000e548	4	readWrite	weak	
Factory	NVIC_IPR83	0x0	Memory	0xe000e54c	4	readWrite	weak	
Factory	NVIC_IPR84	0x0	Memory	0xe000e550	4	readWrite	weak	
Factory	NVIC_IPR85	0x0	Memory	0xe000e554	4	readWrite	weak	
Factory	NVIC_IPR86	0x0	Memory	0xe000e558	4	readWrite	weak	
Factory	NVIC_IPR87	0x0	Memory	0xe000e55c	4	readWrite	weak	
Factory	NVIC_IPR88	0x0	Memory	0xe000e560	4	readWrite	weak	
Factory	NVIC_IPR89	0x0	Memory	0xe000e564	4	readWrite	weak	
Factory	NVIC_IPR90	0x0	Memory	0xe000e568	4	readWrite	weak	
Factory	NVIC_IPR91	0x0	Memory	0xe000e56c	4	readWrite	weak	
Factory	NVIC_IPR92	0x0	Memory	0xe000e570	4	readWrite	weak	
Factory	NVIC_IPR93	0x0	Memory	0xe000e574	4	readWrite	weak	
Factory	NVIC_IPR94	0x0	Memory	0xe000e578	4	readWrite	weak	
Factory	NVIC_IPR95	0x0	Memory	0xe000e57c	4	readWrite	weak	
Factory	NVIC_IPR96	0x0	Memory	0xe000e580	4	readWrite	weak	
Factory	NVIC_IPR97	0x0	Memory	0xe000e584	4	readWrite	weak	
Factory	NVIC_IPR98	0x0	Memory	0xe000e588	4	readWrite	weak	
Factory	NVIC_IPR99	0x0	Memory	0xe000e58c	4	readWrite	weak	
Factory	NVIC_IPR100	0x0	Memory	0xe000e590	4	readWrite	weak	
Factory	NVIC_IPR101	0x0	Memory	0xe000e594	4	readWrite	weak	
Factory	NVIC_IPR102	0x0	Memory	0xe000e598	4	readWrite	weak	
Factory	NVIC_IPR103	0x0	Memory	0xe000e59c	4	readWrite	weak	
Factory	NVIC_IPR104	0x0	Memory	0xe000e5a0	4	readWrite	weak	
Factory	NVIC_IPR105	0x0	Memory	0xe000e5a4	4	readWrite	weak	
Factory	NVIC_IPR106	0x0	Memory	0xe000e5a8	4	readWrite	weak	
Factory	NVIC_IPR107	0x0	Memory	0xe000e5ac	4	readWrite	weak	
Factory	NVIC_IPR108	0x0	Memory	0xe000e5b0	4	readWrite	weak	
Factory	NVIC_IPR109	0x0	Memory	0xe000e5b4	4	readWrite	weak	
Factory	NVIC_IPR110	0x0	Memory	0xe000e5b8	4	readWrite	weak	
Factory	NVIC_IPR111	0x0	Memory	0xe000e5bc	4	readWrite	weak	
Factory	NVIC_IPR112	0x0	Memory	0xe000e5c0	4	readWrite	weak	
Factory	NVIC_IPR113	0x0	Memory	0xe000e5c4	4	readWrite	weak	
Factory	NVIC_IPR114	0x0	Memory	0xe000e5c8	4	readWrite	weak	
Factory	NVIC_IPR115	0x0	Memory	0xe000e5cc	4	readWrite	weak	
Factory	NVIC_IPR116	0x0	Memory	0xe000e5d0	4	readWrite	weak	
Factory	NVIC_IPR117	0x0	Memory	0xe000e5d4	4	readWrite	weak	
Factory	NVIC_IPR118	0x0	Memory	0xe000e5d8	4	readWrite	weak	
Factory	NVIC_IPR119	0x0	Memory	0xe000e5dc	4	readWrite	weak	
Factory	NVIC_IPR120	0x0	Memory	0xe000e5e0	4	readWrite	weak	
Factory	NVIC_IPR121	0x0	Memory	0xe000e5e4	4	readWrite	weak	
Factory	NVIC_IPR122	0x0	Memory	0xe000e5e8	4	readWrite	weak	
Factory	NVIC_IPR123	0x0	Memory	0xe000e5ec	4	readWrite	weak	
Factory	ACTLR	0x0	Memory	0xe000e008	4	readWrite	weak	
Factory	ICTR	0xcdcdcdcd	Memory	0xe000e004	4	readOnly	weak	
Factory	STIR	0xcdcdcdcd	Memory	0xe000ef00	4	writeOnly	weak	
Factory	MPU_TYPE	0x800	Memory	0xe000ed90	4	readOnly	weak	
Factory	SYST_CSR	0x7	Memory	0xe000e010	4	readWrite	weak	
Factory	SYST_RVR	0x7a11ff	Memory	0xe000e014	4	readWrite	weak	
Factory	SYST_CVR	0x0	Memory	0xe000e018	4	readWrite	weak	
Factory	SYST_CALIB	0x0	Memory	0xe000e01c	4	readOnly	weak	
Factory	ETM_CR	0xcdcdcdcd	Memory	0xe0041000	4	readWrite	weak	
Factory	ETM_CCR	0xcdcdcdcd	Memory	0xe0041004	4	readOnly	weak	
Factory	ETM_TRIGGER	0xcdcdcdcd	Memory	0xe0041008	4	readWrite	weak	
Factory	ETM_SR	0xcdcdcdcd	Memory	0xe0041010	4	readWrite	weak	
Factory	ETM_SCR	0xcdcdcdcd	Memory	0xe0041014	4	readOnly	weak	
Factory	ETM_TEEVR	0xcdcdcdcd	Memory	0xe0041020	4	readWrite	weak	
Factory	ETM_TECR1	0xcdcdcdcd	Memory	0xe0041024	4	readWrite	weak	
Factory	ETM_FFLR	0xcdcdcdcd	Memory	0xe004102c	4	readWrite	weak	
Factory	ETM_CNTRLDVR1	0xcdcdcdcd	Memory	0xe0041140	4	readWrite	weak	
Factory	ETM_CNTRLDVR2	0xcdcdcdcd	Memory	0xe0041144	4	readWrite	weak	
Factory	ETM_CNTRLDVR3	0xcdcdcdcd	Memory	0xe0041148	4	readWrite	weak	
Factory	ETM_CNTRLDVR4	0xcdcdcdcd	Memory	0xe004114c	4	readWrite	weak	
Factory	ETM_SYNCFR	0xcdcdcdcd	Memory	0xe00411e0	4	readWrite	weak	
Factory	ETM_IDR	0xcdcdcdcd	Memory	0xe00411e4	4	readOnly	weak	
Factory	ETM_CCER	0xcdcdcdcd	Memory	0xe00411e8	4	readOnly	weak	
Factory	ETM_TESSEICR	0xcdcdcdcd	Memory	0xe00411f0	4	readWrite	weak	
Factory	ETM_TSEVR	0xcdcdcdcd	Memory	0xe00411f8	4	readWrite	weak	
Factory	ETM_TRACEIDR	0xcdcdcdcd	Memory	0xe0041200	4	readWrite	weak	
Factory	ETM_IDR2	0xcdcdcdcd	Memory	0xe0041208	4	readOnly	weak	
Factory	ETM_PDSR	0xcdcdcdcd	Memory	0xe0041314	4	readWrite	weak	
Factory	ETM_ITMISCIN	0xcdcdcdcd	Memory	0xe0041ee0	4	readOnly	weak	
Factory	ETM_ITTRIGOUT	0xcdcdcdcd	Memory	0xe0041ee8	4	writeOnly	weak	
Factory	ETM_ITCTRL	0xcdcdcdcd	Memory	0xe0041f00	4	readWrite	weak	
Factory	ETM_CLAIMSET	0xcdcdcdcd	Memory	0xe0041fa0	4	readWrite	weak	
Factory	ETM_CLAIMCLR	0xcdcdcdcd	Memory	0xe0041fa4	4	readWrite	weak	
Factory	ETM_AUTHSTATUS	0xcdcdcdcd	Memory	0xe0041fb8	4	readOnly	weak	
Factory	ETM_DEVID	0xcdcdcdcd	Memory	0xe0041fc8	4	readOnly	weak	
Factory	ETM_DEVTYPE	0xcdcdcdcd	Memory	0xe0041fcc	4	readOnly	weak	
Factory	ETM_PIDR4	0xcdcdcdcd	Memory	0xe0041fd0	4	readOnly	weak	
Factory	ETM_PIDR5	0xcdcdcdcd	Memory	0xe0041fd4	4	readOnly	weak	
Factory	ETM_PIDR6	0xcdcdcdcd	Memory	0xe0041fd8	4	readOnly	weak	
Factory	ETM_PIDR7	0xcdcdcdcd	Memory	0xe0041fdc	4	readOnly	weak	
Factory	ETM_PIDR0	0xcdcdcdcd	Memory	0xe0041fe0	4	readOnly	weak	
Factory	ETM_PIDR1	0xcdcdcdcd	Memory	0xe0041fe4	4	readOnly	weak	
Factory	ETM_PIDR2	0xcdcdcdcd	Memory	0xe0041fe8	4	readOnly	weak	
Factory	ETM_PIDR3	0xcdcdcdcd	Memory	0xe0041fec	4	readOnly	weak	
Factory	ETM_CIDR0	0xcdcdcdcd	Memory	0xe0041ff0	4	readOnly	weak	
Factory	ETM_CIDR1	0xcdcdcdcd	Memory	0xe0041ff4	4	readOnly	weak	
Factory	ETM_CIDR2	0xcdcdcdcd	Memory	0xe0041ff8	4	readOnly	weak	
Factory	ETM_CIDR3	0xcdcdcdcd	Memory	0xe0041ffc	4	readOnly	weak	
Factory	ETM_LSR	0xcdcdcdcd	Memory	0xe0041fb4	4	readOnly	weak	
Factory	ETM_LAR	0xcdcdcdcd	Memory	0xe0041fb0	4	writeOnly	weak	
Factory	TPIU_SSPSR	0xcdcdcdcd	Memory	0xe0040000	4	readOnly	weak	
Factory	TPIU_CSPSR	0xcdcdcdcd	Memory	0xe0040004	4	readWrite	weak	
Factory	TPIU_ACPR	0xcdcdcdcd	Memory	0xe0040010	4	readWrite	weak	
Factory	TPIU_SPPR	0xcdcdcdcd	Memory	0xe00400f0	4	readWrite	weak	
Factory	TPIU_FFSR	0xcdcdcdcd	Memory	0xe0040300	4	readOnly	weak	
Factory	TPIU_FFCR	0xcdcdcdcd	Memory	0xe0040304	4	readWrite	weak	
Factory	TPIU_FSCR	0xcdcdcdcd	Memory	0xe0040308	4	readOnly	weak	
Factory	TPIU_TRIGGER	0xcdcdcdcd	Memory	0xe0040308	4	readOnly	weak	
Factory	TPIU_FIFO_data_0	0xcdcdcdcd	Memory	0xe0040eec	4	readOnly	weak	
Factory	TPIU_ITATBCTR2	0xcdcdcdcd	Memory	0xe0040ef0	4	readOnly	weak	
Factory	TPIU_FIFO_data_1	0xcdcdcdcd	Memory	0xe0040efc	4	readOnly	weak	
Factory	TPIU_ITATBCTR0	0xcdcdcdcd	Memory	0xe0040ef8	4	readOnly	weak	
Factory	TPIU_ITCTRL	0xcdcdcdcd	Memory	0xe0040f00	4	readWrite	weak	
Factory	TPIU_CLAIMSET	0xcdcdcdcd	Memory	0xe0040fa0	4	readWrite	weak	
Factory	TPIU_CLAIMCLR	0xcdcdcdcd	Memory	0xe0040fa4	4	readWrite	weak	
Factory	TPIU_DEVID	0xcdcdcdcd	Memory	0xe0040fc8	4	readOnly	weak	
Factory	TPIU_DEVTYPE	0xcdcdcdcd	Memory	0xe0040fcc	4	readOnly	weak	
Factory	TPIU_PIDR4	0xcdcdcdcd	Memory	0xe0040fd0	4	readOnly	weak	
Factory	TPIU_PIDR5	0xcdcdcdcd	Memory	0xe0040fd4	4	readOnly	weak	
Factory	TPIU_PIDR6	0xcdcdcdcd	Memory	0xe0040fd8	4	readOnly	weak	
Factory	TPIU_PIDR7	0xcdcdcdcd	Memory	0xe0040fdc	4	readOnly	weak	
Factory	TPIU_PIDR0	0xcdcdcdcd	Memory	0xe0040fe0	4	readOnly	weak	
Factory	TPIU_PIDR1	0xcdcdcdcd	Memory	0xe0040fe4	4	readOnly	weak	
Factory	TPIU_PIDR2	0xcdcdcdcd	Memory	0xe0040fe8	4	readOnly	weak	
Factory	TPIU_PIDR3	0xcdcdcdcd	Memory	0xe0040fec	4	readOnly	weak	
Factory	TPIU_CIDR0	0xcdcdcdcd	Memory	0xe0040ff0	4	readOnly	weak	
Factory	TPIU_CIDR1	0xcdcdcdcd	Memory	0xe0040ff4	4	readOnly	weak	
Factory	TPIU_CIDR2	0xcdcdcdcd	Memory	0xe0040ff8	4	readOnly	weak	
Factory	TPIU_CIDR3	0xcdcdcdcd	Memory	0xe0040ffc	4	readOnly	weak	
Factory	TPIU_LSR	0xcdcdcdcd	Memory	0xe0040fb4	4	readOnly	weak	
Factory	TPIU_LAR	0xcdcdcdcd	Memory	0xe0040fb0	4	writeOnly	weak	
Factory	MPU_CTRL	0x0	Memory	0xe000ed94	4	readWrite	weak	
Factory	MPU_RNR	0x0	Memory	0xe000ed98	4	readWrite	weak	
Factory	MPU_RBAR	0x0	Memory	0xe000ed9c	4	readWrite	weak	
Factory	MPU_RASR	0x0	Memory	0xe000eda0	4	readWrite	weak	
Factory	MPU_RBAR_A1	0x0	Memory	0xe000eda4	4	readWrite	weak	
Factory	MPU_RASR_A1	0x0	Memory	0xe000eda8	4	readWrite	weak	
Factory	MPU_RBAR_A2	0x0	Memory	0xe000edac	4	readWrite	weak	
Factory	MPU_RASR_A2	0x0	Memory	0xe000edb0	4	readWrite	weak	
Factory	MPU_RBAR_A3	0x0	Memory	0xe000edb4	4	readWrite	weak	
Factory	MPU_RASR_A3	0x0	Memory	0xe000edb8	4	readWrite	weak	
